sample	P057	P054	P052	P050	P049	P048	P047	P046	P044	P043	P042	P039	P037	P036	P035	P034	P029	P028	P027	P014	P007	P006	P003	P002	MSM_L2_F2	MSM_L2_F1	MSM_L2_E8	MSM_L2_E7	MSM_L2_E5	MSM_L2_E3	MSM_L2_E12	MSM_L2_E11	MSM_L2_D9	MSM_L2_D5	MSM_L2_D2	MSM_L2_C9	MSM_L2_C8	MSM_L2_C7	MSM_L2_C6	MSM_L2_C2	MSM_L2_C1	MSM_L2_B9	MSM_L2_B8	MSM_L2_B6	MSM_L2_B5	MSM_L2_B12	MSM_L2_B11	MSM_L2_A8	MSM_L2_A5	MSM_L2_A1	MSM_L2_A12	MSM_L2_A10
Candidatus_Allobutyricicoccus_pentlandensis|t__SGB14180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00229	0.0	0.0	0.0	0.00379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Allochristensenella_caecavium|t__SGB63369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00248	0.00203	0.0	0.0073	0.0	0.0	0.0026	0.0	0.00566	0.0	0.0	0.0	0.01889	0.00011	0.0	0.00568	0.00044	0.0	0.00569	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.00174	0.00091	0.0	0.00128	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.00066	0.0	0.00126	0.0
Candidatus_Alloruminococcus_vanvlietii|t__SGB63325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033	0.0	0.00057	0.0	0.00063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.0	0.0	0.00087	0.00052	0.0	0.0	0.0	0.0	0.0	0.00013	0.0	0.0001	0.0	0.0	0.0
Candidatus_Aristotella_avistercoris|t__SGB63343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0197	0.0	0.00525	0.0	0.00058	0.0	0.0	0.0	0.0	0.00354	0.00049	0.0	0.00266	0.00041	0.0	0.0	0.0	0.0	0.00069	0.0	0.00141	0.01301	0.0	0.0	0.0	0.0	0.00728	0.0	0.0	0.00203	0.0	0.0	0.0	0.0	0.00011	0.0	0.0	0.0	0.00198	0.0	0.0	0.0
Candidatus_Avimicrobium_caecorum|t__SGB15350	0.02622	0.01248	0.06931	0.0	0.02344	0.01414	0.0	0.04542	0.06441	0.01438	0.0204	0.04921	0.00518	0.0	0.03498	0.0457	0.0	0.00739	0.02025	0.0	0.04009	0.00754	0.0824	0.02374	0.0	0.05237	0.0	0.0	0.0252	0.02216	0.16347	0.0	0.03019	0.0	0.0	0.01176	0.03962	0.0702	0.2595	0.06998	0.15618	0.0729	0.0	0.05488	0.0	0.0	0.03609	0.05516	0.12442	0.0	0.0	0.0
Candidatus_Avimicrobium_faecavium|t__SGB63344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Avimonas_caecicola|t__SGB63351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Avimonas_narfia|t__SGB14941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00251	0.0	0.0	0.0	0.0
Candidatus_Avispirillum_faecium|t__SGB14194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00387	0.0	0.0	0.00082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Gallimonas_caecicola|t__SGB14041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Gallimonas_faecavium|t__SGB59508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Gallimonas_merdae|t__SGB54319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Geddesella_stercoravicola|t__SGB14262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00254	0.0	0.0	0.0	0.0	0.0	0.0	0.00382	0.0	0.0	0.01788	0.003	0.0	0.0	0.0	0.0	0.01482	0.0	0.0	0.0	0.0	0.0	0.0	0.00414	0.0	0.0	0.0	0.0	0.0	0.00082	0.0	0.00039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Heritagella_intestinalis|t__SGB63346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344	0.0	0.04755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02594	0.00322	0.0	0.0	0.0
Candidatus_Heteroclostridium_caecigallinarum|t__SGB61601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Heteroruminococcus_faecigallinarum|t__SGB63341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.00154	0.0	0.00513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Heteroscilispira_lomanii|t__SGB63278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01707	0.0	0.0	0.0	0.0	0.01557	0.00018	0.0	0.045	0.00237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02097	0.0	0.0	0.01669	0.0	0.0	0.0	0.01642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Howiella_intestinavium|t__SGB63345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01401	0.0	0.0	0.00192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Metalachnospira_gallinarum|t__SGB5181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04591	0.0	0.0	0.0	0.01132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Metaruminococcus_caecorum|t__SGB63353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00246	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02342	0.0	0.0	0.0	0.0	0.00115	0.0	0.0	0.0	0.0	0.0	0.00092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Metaruminococcus_gallistercoris|t__SGB14870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049	0.0	0.0	0.0	0.0	0.0	0.00336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Neoanaerotignum_galli|t__SGB59530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Neoanaerotignum_tabaqchaliae|t__SGB59528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.00533	0.00184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Neochristensenella_gallicola|t__SGB14138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02434	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.04284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02327	0.0	0.0	0.02584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Neoclostridium_roslinense|t__SGB14018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Neoruminococcus_faecicola|t__SGB63342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01762	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.00485	0.0	0.0	0.0
Candidatus_Parachristensenella_avicola|t__SGB58519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03244	0.0	0.0	0.0	0.00615	0.0	0.0	0.0	0.0	0.01699	0.0	0.0	0.0234	0.01991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0	0.001	0.0	0.0	0.00414	0.0	0.0	0.00011	0.0	0.0	0.0	0.00137	0.0	0.0	0.0	0.0
Candidatus_Paralachnospira_avium|t__SGB59818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Pararuminococcus_gallinarum|t__SGB63327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109	0.0	0.0	0.05337	0.0	0.00358	0.0	0.02156	0.00102	0.0	0.0	5e-05	0.01379	0.0	0.0	0.00432	0.00136	0.00141	0.0021	0.0	0.0	0.00488	0.00266	0.0	0.00768	0.0	0.0	0.0	0.00075	0.01306	0.03586	0.0	0.00399	0.00416	0.01691	0.0	0.00078	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0
Candidatus_Pseudobutyricicoccus_lothianensis|t__SGB14975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07271	0.0	0.00065	0.0	0.0	0.0	0.08966	0.0	0.0	0.0	0.0	0.04707	0.0	0.0	0.0	0.48127	0.0	0.00743	0.0	0.0	0.00705	0.0	0.0	0.0	0.0	0.0	0.0	0.0242	0.00614	0.0	0.0	0.0	0.0
Candidatus_Pseudolachnospira_avium|t__SGB59819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Pseudoruminococcus_merdavium|t__SGB59562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01162	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.00312	0.0	0.0	0.04278	0.0	0.0	0.0	0.0	0.0	0.00316	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.00126	0.00077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Pseudoscilispira_faecavium|t__SGB63239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02743	0.0	0.0	0.0	0.0	0.0	0.0	0.02709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Pseudoscilispira_falkowii|t__SGB63238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05906	0.0	0.0	0.0	0.0	0.0	0.0	0.00184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Roslinia_caecavium|t__SGB4165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Schneewindia_gallinarum|t__SGB63326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00925	0.0	0.0	0.0	0.0	0.00101	0.0	0.0	0.00112	0.00321	0.02311	0.00116	0.0	0.0	0.00206	0.0	0.0	0.00849	0.0	0.0	0.03471	0.0	0.00121	0.00095	0.0	0.02547	0.00071	0.00121	0.0	0.00469	0.00063	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Timburyella_stercoris|t__SGB14167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Woodwardibium_gallinarum|t__SGB14953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03146	0.0	0.0	0.0	0.18043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium_12CBH8|t__SGB7259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01847	0.0	0.0	0.0	0.0	0.0	0.0108	0.0	0.01221	0.00657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium_UC5_1_1D1|t__SGB14995	0.0	0.0	0.0002	0.00331	0.0	0.0	0.0	0.0	0.0	0.0	0.0074	0.00275	0.0087	0.0	0.00974	0.0	0.0	0.00904	0.00111	0.0	0.0	0.0	0.01178	0.0	0.00889	0.00135	0.0	0.0	0.0	0.0	0.02569	0.0027	0.0	0.0	0.0	0.0	0.0	0.00101	0.0	0.04152	0.00718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium_UC5_1_1E11|t__SGB14895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42647	0.0	0.0	0.0	0.0	0.0	1.15001
Clostridia_bacterium|t__SGB13977	0.09165	0.0	0.0	0.0	0.0	0.00041	0.0	0.00724	0.27523	0.11204	0.0	0.00162	0.0	0.0	0.0	0.07548	0.0	0.0	0.0	0.0	0.00754	0.03736	0.0	0.00414	0.0	0.0	0.0	0.0	0.0623	0.0	0.0	0.0	0.01681	0.0	0.0	0.0	0.05036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0536	0.0	0.0767	0.0	0.15149	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13979	0.0	0.0	0.0	0.0	0.0	0.06255	0.0	0.0	1.48513	0.67218	0.0	0.00021	0.0	0.24312	1.12368	0.09459	0.0	0.0	0.0	0.0	0.06583	0.0	0.0	0.00534	0.0	0.0	0.0	0.40469	0.0	0.03017	0.0	0.0	0.0	0.0	0.0	0.47846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.89944	0.06831	0.0	0.07203	0.35662	0.0	0.0	0.00252
Clostridia_bacterium|t__SGB13981	0.0	0.0	0.0	0.0	0.0	0.00367	0.0	0.0	0.0	0.0	0.0563	0.0	0.0	0.00071	0.0205	0.00091	0.0	0.0	0.0	0.00981	0.002	0.0	0.00227	0.00418	0.12961	0.03774	0.0	0.0	0.36149	0.0	0.0	0.0	0.0	0.0	0.0	0.04688	0.014	0.0	0.0	0.0	0.0	0.00279	0.0	0.00451	0.01522	0.0	0.0	0.0	0.0	0.0	0.04529	0.0
Clostridia_bacterium|t__SGB13982	0.0	0.0	0.0	0.0	0.0	0.00466	0.0	0.0	0.0	0.00648	0.10224	0.01686	0.0	0.0	0.09194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01364	0.0	0.3936	0.0	0.0	0.0	0.02675	0.0	0.0	0.0	0.0	0.0	0.0	0.02321	0.00193	0.0	0.0	0.0	0.00737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13983	0.0	0.01321	0.00373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00257	0.0	0.00106	7e-05	0.0	0.0	0.0	0.0	0.01407	6e-05	0.00103	0.21958	0.0	0.00062	0.0047	0.0	0.0	0.1128	0.0	0.06345	0.02334	0.0	0.00167	0.0	0.0	0.01241	0.00419	0.0	0.0	0.0	0.00741	0.0	0.02921	0.00165	0.00286	0.0	0.0	0.0	0.00025	0.02471	0.0
Clostridia_bacterium|t__SGB13984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02421	0.0	0.0	0.0	0.0	0.0	0.00884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13994	0.0	0.0	0.0	0.0	0.00959	0.01923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13997	0.0	0.0	0.01681	0.0	0.23336	0.00124	0.0	0.0	0.0	0.01382	0.0	0.0	0.0	0.17574	0.23526	0.0	0.0	0.0	0.0	0.0	0.01004	0.08241	0.0	0.0	0.0	0.0	0.0	0.0	2.33004	0.0	0.0	0.0	0.00703	0.0	0.0	0.51518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19362	0.0	0.0	0.65111	0.0	0.37869	0.00246
Clostridia_bacterium|t__SGB14002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0342	0.0	0.0	0.11565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14004	0.0	0.0	0.0	0.0	0.0	0.48195	0.0	0.58865	0.38851	1.67211	0.0	0.0	0.0	0.0793	0.0	0.0	0.0	0.0	0.0	0.0	0.04695	0.0	0.72432	0.15911	0.0	0.0	0.21371	0.00428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40171	0.0	0.0	0.42799	0.06454	0.02207	0.0	0.0	0.0	0.0	0.0	0.0285
